Estacion,Desde,Hasta,Semana,Polen,Acumulado,Acumulado_num
Alicante,27/10/2025,31/10/2025,44,Gramineas,3,3.0
Alicante,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Alicante,27/10/2025,31/10/2025,44,Morus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Olea,0,0.0
Alicante,27/10/2025,31/10/2025,44,Palmaceas,2,2.0
Alicante,27/10/2025,31/10/2025,44,Pinus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Plantago,0,0.0
Alicante,27/10/2025,31/10/2025,44,Platanus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Populus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Amarantáceas,2,2.0
Alicante,27/10/2025,31/10/2025,44,Quercus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Rumex,0,0.0
Alicante,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Alicante,27/10/2025,31/10/2025,44,Urticaceas,2,2.0
Alicante,27/10/2025,31/10/2025,44,Sumatorio,154,154.0
Almería,01/09/2025,07/09/2025,36,Alnus,0,0.0
Almería,01/09/2025,07/09/2025,36,Alternaria (hongo),3,3.0
Almería,01/09/2025,07/09/2025,36,Artemisa,1,1.0
Almería,01/09/2025,07/09/2025,36,Betula,0,0.0
Almería,01/09/2025,07/09/2025,36,Carex,0,0.0
Almería,01/09/2025,07/09/2025,36,Castanea,0,0.0
Almería,01/09/2025,07/09/2025,36,Cupresaceas,0,0.0
Almería,01/09/2025,07/09/2025,36,Fraxinus,0,0.0
Almería,01/09/2025,07/09/2025,36,Gramineas,0,0.0
Almería,01/09/2025,07/09/2025,36,Mercurialis,0,0.0
Almería,01/09/2025,07/09/2025,36,Morus,0,0.0
Almería,01/09/2025,07/09/2025,36,Olea,2,2.0
Almería,01/09/2025,07/09/2025,36,Palmaceas,0,0.0
Almería,01/09/2025,07/09/2025,36,Pinus,0,0.0
Almería,01/09/2025,07/09/2025,36,Plantago,0,0.0
Almería,01/09/2025,07/09/2025,36,Platanus,0,0.0
Almería,01/09/2025,07/09/2025,36,Populus,0,0.0
Almería,01/09/2025,07/09/2025,36,Amarantáceas,7,7.0
Almería,01/09/2025,07/09/2025,36,Quercus,0,0.0
Almería,01/09/2025,07/09/2025,36,Rumex,0,0.0
Almería,01/09/2025,07/09/2025,36,Ulmus,0,0.0
Almería,01/09/2025,07/09/2025,36,Urticaceas,0,0.0
Almería,01/09/2025,07/09/2025,36,Sumatorio,13,13.0
Almería,08/09/2025,14/09/2025,37,Alnus,0,0.0
Almería,08/09/2025,14/09/2025,37,Alternaria (hongo),9,9.0
Almería,08/09/2025,14/09/2025,37,Artemisa,0,0.0
Almería,08/09/2025,14/09/2025,37,Betula,0,0.0
Almería,08/09/2025,14/09/2025,37,Carex,0,0.0
Almería,08/09/2025,14/09/2025,37,Castanea,0,0.0
Almería,08/09/2025,14/09/2025,37,Cupresaceas,0,0.0
Almería,08/09/2025,14/09/2025,37,Fraxinus,0,0.0
Almería,08/09/2025,14/09/2025,37,Gramineas,0,0.0
Almería,08/09/2025,14/09/2025,37,Mercurialis,0,0.0
Almería,08/09/2025,14/09/2025,37,Morus,0,0.0
Almería,08/09/2025,14/09/2025,37,Olea,0,0.0
Almería,08/09/2025,14/09/2025,37,Palmaceas,0,0.0
Almería,08/09/2025,14/09/2025,37,Pinus,0,0.0
Almería,08/09/2025,14/09/2025,37,Plantago,0,0.0
Almería,08/09/2025,14/09/2025,37,Platanus,0,0.0
Almería,08/09/2025,14/09/2025,37,Populus,0,0.0
Almería,08/09/2025,14/09/2025,37,Amarantáceas,2,2.0
Almería,08/09/2025,14/09/2025,37,Quercus,0,0.0
Almería,08/09/2025,14/09/2025,37,Rumex,0,0.0
Almería,08/09/2025,14/09/2025,37,Ulmus,0,0.0
Almería,08/09/2025,14/09/2025,37,Urticaceas,0,0.0
Almería,08/09/2025,14/09/2025,37,Sumatorio,11,11.0
Almería,15/09/2025,21/09/2025,38,Alnus,0,0.0
Almería,15/09/2025,21/09/2025,38,Alternaria (hongo),2,2.0
Almería,15/09/2025,21/09/2025,38,Artemisa,0,0.0
Almería,15/09/2025,21/09/2025,38,Betula,0,0.0
Almería,15/09/2025,21/09/2025,38,Carex,0,0.0
Almería,15/09/2025,21/09/2025,38,Castanea,0,0.0
Almería,15/09/2025,21/09/2025,38,Cupresaceas,1,1.0
Almería,15/09/2025,21/09/2025,38,Fraxinus,0,0.0
Almería,15/09/2025,21/09/2025,38,Gramineas,0,0.0
Almería,15/09/2025,21/09/2025,38,Mercurialis,0,0.0
Almería,15/09/2025,21/09/2025,38,Morus,0,0.0
Almería,15/09/2025,21/09/2025,38,Olea,0,0.0
Almería,15/09/2025,21/09/2025,38,Palmaceas,1,1.0
Almería,15/09/2025,21/09/2025,38,Pinus,0,0.0
Almería,15/09/2025,21/09/2025,38,Plantago,0,0.0
Almería,15/09/2025,21/09/2025,38,Platanus,0,0.0
Almería,15/09/2025,21/09/2025,38,Populus,0,0.0
Almería,15/09/2025,21/09/2025,38,Amarantáceas,1,1.0
Almería,15/09/2025,21/09/2025,38,Quercus,0,0.0
Almería,15/09/2025,21/09/2025,38,Rumex,0,0.0
Almería,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Almería,15/09/2025,21/09/2025,38,Urticaceas,0,0.0
Almería,15/09/2025,21/09/2025,38,Sumatorio,5,5.0
Almería,22/09/2025,28/09/2025,39,Alnus,0,0.0
Almería,22/09/2025,28/09/2025,39,Alternaria (hongo),3,3.0
Almería,22/09/2025,28/09/2025,39,Artemisa,0,0.0
Almería,22/09/2025,28/09/2025,39,Betula,0,0.0
Almería,22/09/2025,28/09/2025,39,Carex,0,0.0
Almería,22/09/2025,28/09/2025,39,Castanea,0,0.0
Almería,22/09/2025,28/09/2025,39,Cupresaceas,0,0.0
Almería,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Almería,22/09/2025,28/09/2025,39,Gramineas,0,0.0
Almería,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Almería,22/09/2025,28/09/2025,39,Morus,0,0.0
Almería,22/09/2025,28/09/2025,39,Olea,0,0.0
Almería,22/09/2025,28/09/2025,39,Palmaceas,0,0.0
Almería,22/09/2025,28/09/2025,39,Pinus,0,0.0
Almería,22/09/2025,28/09/2025,39,Plantago,0,0.0
Almería,22/09/2025,28/09/2025,39,Platanus,0,0.0
Almería,22/09/2025,28/09/2025,39,Populus,0,0.0
Almería,22/09/2025,28/09/2025,39,Amarantáceas,0,0.0
Almería,22/09/2025,28/09/2025,39,Quercus,0,0.0
Almería,22/09/2025,28/09/2025,39,Rumex,0,0.0
Almería,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Almería,22/09/2025,28/09/2025,39,Urticaceas,0,0.0
Almería,22/09/2025,28/09/2025,39,Sumatorio,3,3.0
Almería,29/09/2025,05/10/2025,40,Alnus,0,0.0
Almería,29/09/2025,05/10/2025,40,Alternaria (hongo),7,7.0
Almería,29/09/2025,05/10/2025,40,Artemisa,0,0.0
Almería,29/09/2025,05/10/2025,40,Betula,0,0.0
Almería,29/09/2025,05/10/2025,40,Carex,0,0.0
Almería,29/09/2025,05/10/2025,40,Castanea,0,0.0
Almería,29/09/2025,05/10/2025,40,Cupresaceas,0,0.0
Almería,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Almería,29/09/2025,05/10/2025,40,Gramineas,0,0.0
Almería,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Almería,29/09/2025,05/10/2025,40,Morus,0,0.0
Almería,29/09/2025,05/10/2025,40,Olea,0,0.0
Almería,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Almería,29/09/2025,05/10/2025,40,Pinus,1,1.0
Almería,29/09/2025,05/10/2025,40,Plantago,0,0.0
Almería,29/09/2025,05/10/2025,40,Platanus,0,0.0
Almería,29/09/2025,05/10/2025,40,Populus,0,0.0
Almería,29/09/2025,05/10/2025,40,Amarantáceas,2,2.0
Almería,29/09/2025,05/10/2025,40,Quercus,0,0.0
Almería,29/09/2025,05/10/2025,40,Rumex,0,0.0
Almería,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Almería,29/09/2025,05/10/2025,40,Urticaceas,0,0.0
Almería,29/09/2025,05/10/2025,40,Sumatorio,10,10.0
Almería,06/10/2025,12/10/2025,41,Alnus,0,0.0
Almería,06/10/2025,12/10/2025,41,Alternaria (hongo),6,6.0
Almería,06/10/2025,12/10/2025,41,Artemisa,0,0.0
Almería,06/10/2025,12/10/2025,41,Betula,0,0.0
Almería,06/10/2025,12/10/2025,41,Carex,0,0.0
Almería,06/10/2025,12/10/2025,41,Castanea,0,0.0
Almería,06/10/2025,12/10/2025,41,Cupresaceas,2,2.0
Almería,06/10/2025,12/10/2025,41,Fraxinus,0,0.0
Almería,06/10/2025,12/10/2025,41,Gramineas,0,0.0
Almería,06/10/2025,12/10/2025,41,Mercurialis,0,0.0
Almería,06/10/2025,12/10/2025,41,Morus,0,0.0
Almería,06/10/2025,12/10/2025,41,Olea,0,0.0
Almería,06/10/2025,12/10/2025,41,Palmaceas,0,0.0
Almería,06/10/2025,12/10/2025,41,Pinus,0,0.0
Almería,06/10/2025,12/10/2025,41,Plantago,0,0.0
Almería,06/10/2025,12/10/2025,41,Platanus,0,0.0
Almería,06/10/2025,12/10/2025,41,Populus,0,0.0
Almería,06/10/2025,12/10/2025,41,Amarantáceas,2,2.0
Almería,06/10/2025,12/10/2025,41,Quercus,0,0.0
Almería,06/10/2025,12/10/2025,41,Rumex,0,0.0
Almería,06/10/2025,12/10/2025,41,Ulmus,0,0.0
Almería,06/10/2025,12/10/2025,41,Urticaceas,0,0.0
Almería,06/10/2025,12/10/2025,41,Sumatorio,10,10.0
Almería,13/10/2025,19/10/2025,42,Alnus,0,0.0
Almería,13/10/2025,19/10/2025,42,Alternaria (hongo),13,13.0
Almería,13/10/2025,19/10/2025,42,Artemisa,1,1.0
Almería,13/10/2025,19/10/2025,42,Betula,0,0.0
Almería,13/10/2025,19/10/2025,42,Carex,0,0.0
Almería,13/10/2025,19/10/2025,42,Castanea,0,0.0
Almería,13/10/2025,19/10/2025,42,Cupresaceas,3,3.0
Almería,13/10/2025,19/10/2025,42,Fraxinus,0,0.0
Almería,13/10/2025,19/10/2025,42,Gramineas,2,2.0
Almería,13/10/2025,19/10/2025,42,Mercurialis,0,0.0
Almería,13/10/2025,19/10/2025,42,Morus,0,0.0
Almería,13/10/2025,19/10/2025,42,Olea,0,0.0
Almería,13/10/2025,19/10/2025,42,Palmaceas,0,0.0
Almería,13/10/2025,19/10/2025,42,Pinus,0,0.0
Almería,13/10/2025,19/10/2025,42,Plantago,0,0.0
Almería,13/10/2025,19/10/2025,42,Platanus,0,0.0
Almería,13/10/2025,19/10/2025,42,Populus,0,0.0
Almería,13/10/2025,19/10/2025,42,Amarantáceas,1,1.0
Almería,13/10/2025,19/10/2025,42,Quercus,0,0.0
Almería,13/10/2025,19/10/2025,42,Rumex,0,0.0
Almería,13/10/2025,19/10/2025,42,Ulmus,0,0.0
Almería,13/10/2025,19/10/2025,42,Urticaceas,1,1.0
Almería,13/10/2025,19/10/2025,42,Sumatorio,21,21.0
Almería,20/10/2025,26/10/2025,43,Alnus,0,0.0
Almería,20/10/2025,26/10/2025,43,Alternaria (hongo),7,7.0
Almería,20/10/2025,26/10/2025,43,Artemisa,0,0.0
Almería,20/10/2025,26/10/2025,43,Betula,0,0.0
Almería,20/10/2025,26/10/2025,43,Carex,0,0.0
Almería,20/10/2025,26/10/2025,43,Castanea,0,0.0
Almería,20/10/2025,26/10/2025,43,Cupresaceas,1,1.0
Almería,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Almería,20/10/2025,26/10/2025,43,Gramineas,0,0.0
Almería,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Almería,20/10/2025,26/10/2025,43,Morus,0,0.0
Almería,20/10/2025,26/10/2025,43,Olea,1,1.0
Almería,20/10/2025,26/10/2025,43,Palmaceas,0,0.0
Almería,20/10/2025,26/10/2025,43,Pinus,0,0.0
Almería,20/10/2025,26/10/2025,43,Plantago,0,0.0
Almería,20/10/2025,26/10/2025,43,Platanus,0,0.0
Almería,20/10/2025,26/10/2025,43,Populus,0,0.0
Almería,20/10/2025,26/10/2025,43,Amarantáceas,1,1.0
Almería,20/10/2025,26/10/2025,43,Quercus,0,0.0
Almería,20/10/2025,26/10/2025,43,Rumex,0,0.0
Almería,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Almería,20/10/2025,26/10/2025,43,Urticaceas,0,0.0
Almería,20/10/2025,26/10/2025,43,Sumatorio,10,10.0
Almería,27/10/2025,31/10/2025,44,Alnus,0,0.0
Almería,27/10/2025,31/10/2025,44,Alternaria (hongo),1,1.0
Almería,27/10/2025,31/10/2025,44,Artemisa,0,0.0
Almería,27/10/2025,31/10/2025,44,Betula,0,0.0
Almería,27/10/2025,31/10/2025,44,Carex,0,0.0
Almería,27/10/2025,31/10/2025,44,Castanea,0,0.0
Almería,27/10/2025,31/10/2025,44,Cupresaceas,0,0.0
Almería,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Almería,27/10/2025,31/10/2025,44,Gramineas,0,0.0
Almería,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Almería,27/10/2025,31/10/2025,44,Morus,0,0.0
Almería,27/10/2025,31/10/2025,44,Olea,0,0.0
Almería,27/10/2025,31/10/2025,44,Palmaceas,0,0.0
Almería,27/10/2025,31/10/2025,44,Pinus,0,0.0
Almería,27/10/2025,31/10/2025,44,Plantago,0,0.0
Almería,27/10/2025,31/10/2025,44,Platanus,0,0.0
Almería,27/10/2025,31/10/2025,44,Populus,0,0.0
Almería,27/10/2025,31/10/2025,44,Amarantáceas,1,1.0
Almería,27/10/2025,31/10/2025,44,Quercus,0,0.0
Almería,27/10/2025,31/10/2025,44,Rumex,0,0.0
Almería,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Almería,27/10/2025,31/10/2025,44,Urticaceas,0,0.0
Almería,27/10/2025,31/10/2025,44,Sumatorio,2,2.0
Ávila,01/09/2025,07/09/2025,36,Alnus,0,0.0
Ávila,01/09/2025,07/09/2025,36,Alternaria (hongo),0,0.0
Ávila,01/09/2025,07/09/2025,36,Artemisa,21,21.0
Ávila,01/09/2025,07/09/2025,36,Betula,0,0.0
Ávila,01/09/2025,07/09/2025,36,Carex,0,0.0
Ávila,01/09/2025,07/09/2025,36,Castanea,1,1.0
Ávila,01/09/2025,07/09/2025,36,Cupresaceas,0,0.0
Ávila,01/09/2025,07/09/2025,36,Fraxinus,0,0.0
Ávila,01/09/2025,07/09/2025,36,Gramineas,5,5.0
Ávila,01/09/2025,07/09/2025,36,Mercurialis,0,0.0
Ávila,01/09/2025,07/09/2025,36,Morus,0,0.0
Ávila,01/09/2025,07/09/2025,36,Olea,5,5.0
Ávila,01/09/2025,07/09/2025,36,Palmaceas,0,0.0
Ávila,01/09/2025,07/09/2025,36,Pinus,1,1.0
Ávila,01/09/2025,07/09/2025,36,Plantago,5,5.0
Ávila,01/09/2025,07/09/2025,36,Platanus,2,2.0
Ávila,01/09/2025,07/09/2025,36,Populus,0,0.0
Ávila,01/09/2025,07/09/2025,36,Amarantáceas,11,11.0
Ávila,01/09/2025,07/09/2025,36,Quercus,16,16.0
Ávila,01/09/2025,07/09/2025,36,Rumex,0,0.0
Ávila,01/09/2025,07/09/2025,36,Ulmus,0,0.0
Ávila,01/09/2025,07/09/2025,36,Urticaceas,1,1.0
Ávila,01/09/2025,07/09/2025,36,Sumatorio,68,68.0
Ávila,08/09/2025,14/09/2025,37,Alnus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Alternaria (hongo),0,0.0
Ávila,08/09/2025,14/09/2025,37,Artemisa,14,14.0
Ávila,08/09/2025,14/09/2025,37,Betula,0,0.0
Ávila,08/09/2025,14/09/2025,37,Carex,0,0.0
Ávila,08/09/2025,14/09/2025,37,Castanea,0,0.0
Ávila,08/09/2025,14/09/2025,37,Cupresaceas,0,0.0
Ávila,08/09/2025,14/09/2025,37,Fraxinus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Gramineas,8,8.0
Ávila,08/09/2025,14/09/2025,37,Mercurialis,1,1.0
Ávila,08/09/2025,14/09/2025,37,Morus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Olea,0,0.0
Ávila,08/09/2025,14/09/2025,37,Palmaceas,0,0.0
Ávila,08/09/2025,14/09/2025,37,Pinus,3,3.0
Ávila,08/09/2025,14/09/2025,37,Plantago,0,0.0
Ávila,08/09/2025,14/09/2025,37,Platanus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Populus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Amarantáceas,8,8.0
Ávila,08/09/2025,14/09/2025,37,Quercus,12,12.0
Ávila,08/09/2025,14/09/2025,37,Rumex,0,0.0
Ávila,08/09/2025,14/09/2025,37,Ulmus,0,0.0
Ávila,08/09/2025,14/09/2025,37,Urticaceas,1,1.0
Ávila,08/09/2025,14/09/2025,37,Sumatorio,47,47.0
Ávila,15/09/2025,21/09/2025,38,Alnus,0,0.0
Ávila,15/09/2025,21/09/2025,38,Alternaria (hongo),0,0.0
Ávila,15/09/2025,21/09/2025,38,Artemisa,5,5.0
Ávila,15/09/2025,21/09/2025,38,Betula,0,0.0
Ávila,15/09/2025,21/09/2025,38,Carex,0,0.0
Ávila,15/09/2025,21/09/2025,38,Castanea,1,1.0
Ávila,15/09/2025,21/09/2025,38,Cupresaceas,1,1.0
Ávila,15/09/2025,21/09/2025,38,Fraxinus,0,0.0
Ávila,15/09/2025,21/09/2025,38,Gramineas,2,2.0
Ávila,15/09/2025,21/09/2025,38,Mercurialis,0,0.0
Ávila,15/09/2025,21/09/2025,38,Morus,0,0.0
Ávila,15/09/2025,21/09/2025,38,Olea,1,1.0
Ávila,15/09/2025,21/09/2025,38,Palmaceas,0,0.0
Ávila,15/09/2025,21/09/2025,38,Pinus,1,1.0
Ávila,15/09/2025,21/09/2025,38,Plantago,1,1.0
Ávila,15/09/2025,21/09/2025,38,Platanus,1,1.0
Ávila,15/09/2025,21/09/2025,38,Populus,0,0.0
Ávila,15/09/2025,21/09/2025,38,Amarantáceas,10,10.0
Ávila,15/09/2025,21/09/2025,38,Quercus,15,15.0
Ávila,15/09/2025,21/09/2025,38,Rumex,0,0.0
Ávila,15/09/2025,21/09/2025,38,Ulmus,0,0.0
Ávila,15/09/2025,21/09/2025,38,Urticaceas,1,1.0
Ávila,15/09/2025,21/09/2025,38,Sumatorio,39,39.0
Ávila,22/09/2025,28/09/2025,39,Alnus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Alternaria (hongo),0,0.0
Ávila,22/09/2025,28/09/2025,39,Artemisa,3,3.0
Ávila,22/09/2025,28/09/2025,39,Betula,0,0.0
Ávila,22/09/2025,28/09/2025,39,Carex,0,0.0
Ávila,22/09/2025,28/09/2025,39,Castanea,1,1.0
Ávila,22/09/2025,28/09/2025,39,Cupresaceas,1,1.0
Ávila,22/09/2025,28/09/2025,39,Fraxinus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Gramineas,6,6.0
Ávila,22/09/2025,28/09/2025,39,Mercurialis,0,0.0
Ávila,22/09/2025,28/09/2025,39,Morus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Olea,0,0.0
Ávila,22/09/2025,28/09/2025,39,Palmaceas,0,0.0
Ávila,22/09/2025,28/09/2025,39,Pinus,1,1.0
Ávila,22/09/2025,28/09/2025,39,Plantago,1,1.0
Ávila,22/09/2025,28/09/2025,39,Platanus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Populus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Amarantáceas,5,5.0
Ávila,22/09/2025,28/09/2025,39,Quercus,10,10.0
Ávila,22/09/2025,28/09/2025,39,Rumex,0,0.0
Ávila,22/09/2025,28/09/2025,39,Ulmus,0,0.0
Ávila,22/09/2025,28/09/2025,39,Urticaceas,1,1.0
Ávila,22/09/2025,28/09/2025,39,Sumatorio,29,29.0
Ávila,29/09/2025,05/10/2025,40,Alnus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Alternaria (hongo),0,0.0
Ávila,29/09/2025,05/10/2025,40,Artemisa,3,3.0
Ávila,29/09/2025,05/10/2025,40,Betula,0,0.0
Ávila,29/09/2025,05/10/2025,40,Carex,0,0.0
Ávila,29/09/2025,05/10/2025,40,Castanea,1,1.0
Ávila,29/09/2025,05/10/2025,40,Cupresaceas,1,1.0
Ávila,29/09/2025,05/10/2025,40,Fraxinus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Gramineas,6,6.0
Ávila,29/09/2025,05/10/2025,40,Mercurialis,0,0.0
Ávila,29/09/2025,05/10/2025,40,Morus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Olea,0,0.0
Ávila,29/09/2025,05/10/2025,40,Palmaceas,0,0.0
Ávila,29/09/2025,05/10/2025,40,Pinus,1,1.0
Ávila,29/09/2025,05/10/2025,40,Plantago,1,1.0
Ávila,29/09/2025,05/10/2025,40,Platanus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Populus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Amarantáceas,5,5.0
Ávila,29/09/2025,05/10/2025,40,Quercus,10,10.0
Ávila,29/09/2025,05/10/2025,40,Rumex,0,0.0
Ávila,29/09/2025,05/10/2025,40,Ulmus,0,0.0
Ávila,29/09/2025,05/10/2025,40,Urticaceas,1,1.0
Ávila,29/09/2025,05/10/2025,40,Sumatorio,29,29.0
Ávila,06/10/2025,12/10/2025,41,Alnus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Alternaria (hongo),0,0.0
Ávila,06/10/2025,12/10/2025,41,Artemisa,2,2.0
Ávila,06/10/2025,12/10/2025,41,Betula,0,0.0
Ávila,06/10/2025,12/10/2025,41,Carex,0,0.0
Ávila,06/10/2025,12/10/2025,41,Castanea,0,0.0
Ávila,06/10/2025,12/10/2025,41,Cupresaceas,2,2.0
Ávila,06/10/2025,12/10/2025,41,Fraxinus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Gramineas,1,1.0
Ávila,06/10/2025,12/10/2025,41,Mercurialis,0,0.0
Ávila,06/10/2025,12/10/2025,41,Morus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Olea,1,1.0
Ávila,06/10/2025,12/10/2025,41,Palmaceas,0,0.0
Ávila,06/10/2025,12/10/2025,41,Pinus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Plantago,1,1.0
Ávila,06/10/2025,12/10/2025,41,Platanus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Populus,1,1.0
Ávila,06/10/2025,12/10/2025,41,Amarantáceas,6,6.0
Ávila,06/10/2025,12/10/2025,41,Quercus,8,8.0
Ávila,06/10/2025,12/10/2025,41,Rumex,0,0.0
Ávila,06/10/2025,12/10/2025,41,Ulmus,0,0.0
Ávila,06/10/2025,12/10/2025,41,Urticaceas,3,3.0
Ávila,06/10/2025,12/10/2025,41,Sumatorio,25,25.0
Ávila,13/10/2025,19/10/2025,42,Alnus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Alternaria (hongo),0,0.0
Ávila,13/10/2025,19/10/2025,42,Artemisa,0,0.0
Ávila,13/10/2025,19/10/2025,42,Betula,0,0.0
Ávila,13/10/2025,19/10/2025,42,Carex,0,0.0
Ávila,13/10/2025,19/10/2025,42,Castanea,0,0.0
Ávila,13/10/2025,19/10/2025,42,Cupresaceas,3,3.0
Ávila,13/10/2025,19/10/2025,42,Fraxinus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Gramineas,1,1.0
Ávila,13/10/2025,19/10/2025,42,Mercurialis,0,0.0
Ávila,13/10/2025,19/10/2025,42,Morus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Olea,1,1.0
Ávila,13/10/2025,19/10/2025,42,Palmaceas,0,0.0
Ávila,13/10/2025,19/10/2025,42,Pinus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Plantago,0,0.0
Ávila,13/10/2025,19/10/2025,42,Platanus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Populus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Amarantáceas,3,3.0
Ávila,13/10/2025,19/10/2025,42,Quercus,5,5.0
Ávila,13/10/2025,19/10/2025,42,Rumex,0,0.0
Ávila,13/10/2025,19/10/2025,42,Ulmus,0,0.0
Ávila,13/10/2025,19/10/2025,42,Urticaceas,2,2.0
Ávila,13/10/2025,19/10/2025,42,Sumatorio,15,15.0
Ávila,20/10/2025,26/10/2025,43,Alnus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Alternaria (hongo),0,0.0
Ávila,20/10/2025,26/10/2025,43,Artemisa,0,0.0
Ávila,20/10/2025,26/10/2025,43,Betula,0,0.0
Ávila,20/10/2025,26/10/2025,43,Carex,0,0.0
Ávila,20/10/2025,26/10/2025,43,Castanea,0,0.0
Ávila,20/10/2025,26/10/2025,43,Cupresaceas,0,0.0
Ávila,20/10/2025,26/10/2025,43,Fraxinus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Gramineas,1,1.0
Ávila,20/10/2025,26/10/2025,43,Mercurialis,0,0.0
Ávila,20/10/2025,26/10/2025,43,Morus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Olea,0,0.0
Ávila,20/10/2025,26/10/2025,43,Palmaceas,0,0.0
Ávila,20/10/2025,26/10/2025,43,Pinus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Plantago,1,1.0
Ávila,20/10/2025,26/10/2025,43,Platanus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Populus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Amarantáceas,0,0.0
Ávila,20/10/2025,26/10/2025,43,Quercus,7,7.0
Ávila,20/10/2025,26/10/2025,43,Rumex,0,0.0
Ávila,20/10/2025,26/10/2025,43,Ulmus,0,0.0
Ávila,20/10/2025,26/10/2025,43,Urticaceas,2,2.0
Ávila,20/10/2025,26/10/2025,43,Sumatorio,11,11.0
Ávila,27/10/2025,31/10/2025,44,Alnus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Alternaria (hongo),0,0.0
Ávila,27/10/2025,31/10/2025,44,Artemisa,0,0.0
Ávila,27/10/2025,31/10/2025,44,Betula,0,0.0
Ávila,27/10/2025,31/10/2025,44,Carex,0,0.0
Ávila,27/10/2025,31/10/2025,44,Castanea,0,0.0
Ávila,27/10/2025,31/10/2025,44,Cupresaceas,1,1.0
Ávila,27/10/2025,31/10/2025,44,Fraxinus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Gramineas,0,0.0
Ávila,27/10/2025,31/10/2025,44,Mercurialis,0,0.0
Ávila,27/10/2025,31/10/2025,44,Morus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Olea,0,0.0
Ávila,27/10/2025,31/10/2025,44,Palmaceas,0,0.0
Ávila,27/10/2025,31/10/2025,44,Pinus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Plantago,0,0.0
Ávila,27/10/2025,31/10/2025,44,Platanus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Populus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Amarantáceas,1,1.0
Ávila,27/10/2025,31/10/2025,44,Quercus,7,7.0
Ávila,27/10/2025,31/10/2025,44,Rumex,0,0.0
Ávila,27/10/2025,31/10/2025,44,Ulmus,0,0.0
Ávila,27/10/2025,31/10/2025,44,Urticaceas,0,0.0
Ávila,27/10/2025,31/10/2025,44,Sumatorio,9,9.0
Badajoz,01/09/2025,07/09/2025,36,Alnus,0,0.0
Badajoz,01/09/2025,07/09/2025,36,Alternaria (hongo),39.5,395.0
